year;fecha;macrozona;poligono;sector;talla_mm
2017;42733;X Norte;;Quenu;45
2017;42733;X Norte;;Quenu;45
2017;42733;X Norte;;Quenu;45
2017;42733;X Norte;;Quenu;45
2017;42733;X Norte;;Quenu;45
2017;42733;X Norte;;Quenu;45
2017;42733;X Norte;;Quenu;45
2017;42733;X Norte;;Quenu;45
2017;42733;X Norte;;Quenu;45
2017;42733;X Norte;;Quenu;45
2017;42733;X Norte;;Quenu;45
2017;42733;X Norte;;Quenu;46
2017;42733;X Norte;;Quenu;46
2017;42733;X Norte;;Quenu;46
2017;42733;X Norte;;Quenu;46
2017;42733;X Norte;;Quenu;46
2017;42733;X Norte;;Quenu;46
2017;42733;X Norte;;Quenu;46
2017;42733;X Norte;;Quenu;46
2017;42733;X Norte;;Quenu;46
2017;42733;X Norte;;Quenu;46
2017;42733;X Norte;;Quenu;46
2017;42733;X Norte;;Quenu;46
2017;42733;X Norte;;Quenu;46
2017;42733;X Norte;;Quenu;46
2017;42733;X Norte;;Quenu;46
2017;42733;X Norte;;Quenu;46
2017;42733;X Norte;;Quenu;46
2017;42733;X Norte;;Quenu;46
2017;42733;X Norte;;Quenu;46
2017;42733;X Norte;;Quenu;46
2017;42733;X Norte;;Quenu;46
2017;42733;X Norte;;Quenu;46
2017;42733;X Norte;;Quenu;46
2017;42733;X Norte;;Quenu;46
2017;42733;X Norte;;Quenu;46
2017;42733;X Norte;;Quenu;47
2017;42733;X Norte;;Quenu;47
2017;42733;X Norte;;Quenu;47
2017;42733;X Norte;;Quenu;47
2017;42733;X Norte;;Quenu;47
2017;42733;X Norte;;Quenu;47
2017;42733;X Norte;;Quenu;47
2017;42733;X Norte;;Quenu;47
2017;42733;X Norte;;Quenu;47
2017;42733;X Norte;;Quenu;47
2017;42733;X Norte;;Quenu;47
2017;42733;X Norte;;Quenu;47
2017;42733;X Norte;;Quenu;47
2017;42733;X Norte;;Quenu;47
2017;42733;X Norte;;Quenu;47
2017;42733;X Norte;;Quenu;47
2017;42733;X Norte;;Quenu;48
2017;42733;X Norte;;Quenu;48
2017;42733;X Norte;;Quenu;48
2017;42733;X Norte;;Quenu;48
2017;42733;X Norte;;Quenu;48
2017;42733;X Norte;;Quenu;48
2017;42733;X Norte;;Quenu;48
2017;42733;X Norte;;Quenu;48
2017;42733;X Norte;;Quenu;48
2017;42733;X Norte;;Quenu;48
2017;42733;X Norte;;Quenu;48
2017;42733;X Norte;;Quenu;48
2017;42733;X Norte;;Quenu;48
2017;42733;X Norte;;Quenu;48
2017;42733;X Norte;;Quenu;48
2017;42733;X Norte;;Quenu;49
2017;42733;X Norte;;Quenu;49
2017;42733;X Norte;;Quenu;49
2017;42733;X Norte;;Quenu;49
2017;42733;X Norte;;Quenu;49
2017;42733;X Norte;;Quenu;49
2017;42733;X Norte;;Quenu;49
2017;42733;X Norte;;Quenu;49
2017;42733;X Norte;;Quenu;49
2017;42733;X Norte;;Quenu;49
2017;42733;X Norte;;Quenu;49
2017;42733;X Norte;;Quenu;49
2017;42733;X Norte;;Quenu;50
2017;42733;X Norte;;Quenu;50
2017;42733;X Norte;;Quenu;50
2017;42733;X Norte;;Quenu;50
2017;42733;X Norte;;Quenu;50
2017;42733;X Norte;;Quenu;50
2017;42733;X Norte;;Quenu;50
2017;42733;X Norte;;Quenu;50
2017;42733;X Norte;;Quenu;51
2017;42733;X Norte;;Quenu;51
2017;42733;X Norte;;Quenu;51
2017;42733;X Norte;;Quenu;51
2017;42733;X Norte;;Quenu;51
2017;42733;X Norte;;Quenu;51
2017;42733;X Norte;;Quenu;51
2017;42733;X Norte;;Quenu;51
2017;42733;X Norte;;Quenu;51
2017;42733;X Norte;;Quenu;52
2017;42733;X Norte;;Quenu;52
2017;42733;X Norte;;Quenu;52
2017;42733;X Norte;;Quenu;52
2017;42733;X Norte;;Quenu;52
2017;42733;X Norte;;Quenu;52
2017;42733;X Norte;;Quenu;52
2017;42733;X Norte;;Quenu;52
2017;42733;X Norte;;Quenu;52
2017;42733;X Norte;;Quenu;53
2017;42733;X Norte;;Quenu;53
2017;42733;X Norte;;Quenu;54
2017;42733;X Norte;;Quenu;54
2017;42733;X Norte;;Quenu;54
2017;42733;X Norte;;Quenu;55
2017;42733;X Norte;;Quenu;57
2017;42733;X Norte;;Quenu;57
2017;42733;X Norte;;Quenu;58
2017;42733;X Norte;;Quenu;58
2017;42733;X Norte;;Quenu;58
2017;42733;X Norte;;Quenu;59
2017;42733;X Norte;;Quenu;60
2017;42733;X Norte;;Quenu;60
2017;42733;X Norte;;Quenu;60
2017;42733;X Norte;;Quenu;60
2017;42733;X Norte;;Quenu;63
2017;42733;X Norte;;Quenu;64
2017;42733;X Norte;;Quenu;65
2017;42733;X Norte;;Quenu;67
2017;42733;X Norte;;Quenu;68
2017;42733;X Norte;;Quenu;70
2017;42733;X Norte;;Quenu;92
2017;42733;X Sur;;Caguache;18
2017;42733;X Sur;;Caguache;18
2017;42733;X Sur;;Caguache;18
2017;42733;X Sur;;Caguache;20
2017;42733;X Sur;;Caguache;21
2017;42733;X Sur;;Caguache;21
2017;42733;X Sur;;Caguache;21
2017;42733;X Sur;;Caguache;21
2017;42733;X Sur;;Caguache;22
2017;42733;X Sur;;Caguache;23
2017;42733;X Sur;;Caguache;24
2017;42733;X Sur;;Caguache;24
2017;42733;X Sur;;Caguache;24
2017;42733;X Sur;;Caguache;25
2017;42733;X Sur;;Caguache;25
2017;42733;X Sur;;Caguache;25
2017;42733;X Sur;;Caguache;25
2017;42733;X Sur;;Caguache;25
2017;42733;X Sur;;Caguache;25
2017;42733;X Sur;;Caguache;25
2017;42733;X Sur;;Caguache;26
2017;42733;X Sur;;Caguache;26
2017;42733;X Sur;;Caguache;26
2017;42733;X Sur;;Caguache;26
2017;42733;X Sur;;Caguache;27
2017;42733;X Sur;;Caguache;27
2017;42733;X Sur;;Caguache;27
2017;42733;X Sur;;Caguache;27
2017;42733;X Sur;;Caguache;27
2017;42733;X Sur;;Caguache;27
2017;42733;X Sur;;Caguache;27
2017;42733;X Sur;;Caguache;27
2017;42733;X Sur;;Caguache;27
2017;42733;X Sur;;Caguache;28
2017;42733;X Sur;;Caguache;28
2017;42733;X Sur;;Caguache;28
2017;42733;X Sur;;Caguache;28
2017;42733;X Sur;;Caguache;28
2017;42733;X Sur;;Caguache;28
2017;42733;X Sur;;Caguache;28
2017;42733;X Sur;;Caguache;28
2017;42733;X Sur;;Caguache;28
2017;42733;X Sur;;Caguache;28
2017;42733;X Sur;;Caguache;29
2017;42733;X Sur;;Caguache;29
2017;42733;X Sur;;Caguache;29
2017;42733;X Sur;;Caguache;29
2017;42733;X Sur;;Caguache;30
2017;42733;X Sur;;Caguache;30
2017;42733;X Sur;;Caguache;30
2017;42733;X Sur;;Caguache;30
2017;42733;X Sur;;Caguache;30
2017;42733;X Sur;;Caguache;30
2017;42733;X Sur;;Caguache;30
2017;42733;X Sur;;Caguache;30
2017;42733;X Sur;;Caguache;30
2017;42733;X Sur;;Caguache;30
2017;42733;X Sur;;Caguache;30
2017;42733;X Sur;;Caguache;30
2017;42733;X Sur;;Caguache;30
2017;42733;X Sur;;Caguache;31
2017;42733;X Sur;;Caguache;31
2017;42733;X Sur;;Caguache;31
2017;42733;X Sur;;Caguache;31
2017;42733;X Sur;;Caguache;31
2017;42733;X Sur;;Caguache;31
2017;42733;X Sur;;Caguache;31
2017;42733;X Sur;;Caguache;31
2017;42733;X Sur;;Caguache;31
2017;42733;X Sur;;Caguache;31
2017;42733;X Sur;;Caguache;32
2017;42733;X Sur;;Caguache;32
2017;42733;X Sur;;Caguache;32
2017;42733;X Sur;;Caguache;32
2017;42733;X Sur;;Caguache;32
2017;42733;X Sur;;Caguache;32
2017;42733;X Sur;;Caguache;32
2017;42733;X Sur;;Caguache;33
2017;42733;X Sur;;Caguache;33
2017;42733;X Sur;;Caguache;33
2017;42733;X Sur;;Caguache;33
2017;42733;X Sur;;Caguache;33
2017;42733;X Sur;;Caguache;33
2017;42733;X Sur;;Caguache;33
2017;42733;X Sur;;Caguache;33
2017;42733;X Sur;;Caguache;33
2017;42733;X Sur;;Caguache;33
2017;42733;X Sur;;Caguache;33
2017;42733;X Sur;;Caguache;33
2017;42733;X Sur;;Caguache;33
2017;42733;X Sur;;Caguache;33
2017;42733;X Sur;;Caguache;33
2017;42733;X Sur;;Caguache;33
2017;42733;X Sur;;Caguache;33
2017;42733;X Sur;;Caguache;33
2017;42733;X Sur;;Caguache;34
2017;42733;X Sur;;Caguache;34
2017;42733;X Sur;;Caguache;34
2017;42733;X Sur;;Caguache;34
2017;42733;X Sur;;Caguache;34
2017;42733;X Sur;;Caguache;34
2017;42733;X Sur;;Caguache;34
2017;42733;X Sur;;Caguache;34
2017;42733;X Sur;;Caguache;34
2017;42733;X Sur;;Caguache;34
2017;42733;X Sur;;Caguache;34
2017;42733;X Sur;;Caguache;34
2017;42733;X Sur;;Caguache;35
2017;42733;X Sur;;Caguache;35
2017;42733;X Sur;;Caguache;35
2017;42733;X Sur;;Caguache;35
2017;42733;X Sur;;Caguache;35
2017;42733;X Sur;;Caguache;35
2017;42733;X Sur;;Caguache;35
2017;42733;X Sur;;Caguache;35
2017;42733;X Sur;;Caguache;35
2017;42733;X Sur;;Caguache;35
2017;42733;X Sur;;Caguache;35
2017;42733;X Sur;;Caguache;35
2017;42733;X Sur;;Caguache;35
2017;42733;X Sur;;Caguache;36
2017;42733;X Sur;;Caguache;36
2017;42733;X Sur;;Caguache;36
2017;42733;X Sur;;Caguache;36
2017;42733;X Sur;;Caguache;36
2017;42733;X Sur;;Caguache;36
2017;42733;X Sur;;Caguache;36
2017;42733;X Sur;;Caguache;36
2017;42733;X Sur;;Caguache;36
2017;42733;X Sur;;Caguache;36
2017;42733;X Sur;;Caguache;36
2017;42733;X Sur;;Caguache;37
2017;42733;X Sur;;Caguache;37
2017;42733;X Sur;;Caguache;37
2017;42733;X Sur;;Caguache;37
2017;42733;X Sur;;Caguache;37
2017;42733;X Sur;;Caguache;37
2017;42733;X Sur;;Caguache;37
2017;42733;X Sur;;Caguache;37
2017;42733;X Sur;;Caguache;37
2017;42733;X Sur;;Caguache;37
2017;42733;X Sur;;Caguache;37
2017;42733;X Sur;;Caguache;37
2017;42733;X Sur;;Caguache;37
2017;42733;X Sur;;Caguache;38
2017;42733;X Sur;;Caguache;38
2017;42733;X Sur;;Caguache;38
2017;42733;X Sur;;Caguache;38
2017;42733;X Sur;;Caguache;38
2017;42733;X Sur;;Caguache;38
2017;42733;X Sur;;Caguache;38
2017;42733;X Sur;;Caguache;38
2017;42733;X Sur;;Caguache;38
2017;42733;X Sur;;Caguache;38
2017;42733;X Sur;;Caguache;38
2017;42733;X Sur;;Caguache;38
2017;42733;X Sur;;Caguache;38
2017;42733;X Sur;;Caguache;38
2017;42733;X Sur;;Caguache;38
2017;42733;X Sur;;Caguache;38
2017;42733;X Sur;;Caguache;38
2017;42733;X Sur;;Caguache;38
2017;42733;X Sur;;Caguache;38
2017;42733;X Sur;;Caguache;38
2017;42733;X Sur;;Caguache;38
2017;42733;X Sur;;Caguache;38
2017;42733;X Sur;;Caguache;39
2017;42733;X Sur;;Caguache;39
2017;42733;X Sur;;Caguache;39
2017;42733;X Sur;;Caguache;39
2017;42733;X Sur;;Caguache;39
2017;42733;X Sur;;Caguache;39
2017;42733;X Sur;;Caguache;39
2017;42733;X Sur;;Caguache;39
2017;42733;X Sur;;Caguache;39
2017;42733;X Sur;;Caguache;39
2017;42733;X Sur;;Caguache;39
2017;42733;X Sur;;Caguache;39
2017;42733;X Sur;;Caguache;39
2017;42733;X Sur;;Caguache;39
2017;42733;X Sur;;Caguache;40
2017;42733;X Sur;;Caguache;40
2017;42733;X Sur;;Caguache;40
2017;42733;X Sur;;Caguache;40
2017;42733;X Sur;;Caguache;40
2017;42733;X Sur;;Caguache;40
2017;42733;X Sur;;Caguache;40
2017;42733;X Sur;;Caguache;40
2017;42733;X Sur;;Caguache;40
2017;42733;X Sur;;Caguache;40
2017;42733;X Sur;;Caguache;40
2017;42733;X Sur;;Caguache;40
2017;42733;X Sur;;Caguache;40
2017;42733;X Sur;;Caguache;40
2017;42733;X Sur;;Caguache;40
2017;42733;X Sur;;Caguache;40
2017;42733;X Sur;;Caguache;41
2017;42733;X Sur;;Caguache;41
2017;42733;X Sur;;Caguache;41
2017;42733;X Sur;;Caguache;41
2017;42733;X Sur;;Caguache;41
2017;42733;X Sur;;Caguache;41
2017;42733;X Sur;;Caguache;41
2017;42733;X Sur;;Caguache;41
2017;42733;X Sur;;Caguache;41
2017;42733;X Sur;;Caguache;42
2017;42733;X Sur;;Caguache;42
2017;42733;X Sur;;Caguache;42
2017;42733;X Sur;;Caguache;42
2017;42733;X Sur;;Caguache;42
2017;42733;X Sur;;Caguache;42
2017;42733;X Sur;;Caguache;42
2017;42733;X Sur;;Caguache;42
2017;42733;X Sur;;Caguache;42
2017;42733;X Sur;;Caguache;42
2017;42733;X Sur;;Caguache;42
2017;42733;X Sur;;Caguache;42
2017;42733;X Sur;;Caguache;42
2017;42733;X Sur;;Caguache;42
2017;42733;X Sur;;Caguache;43
2017;42733;X Sur;;Caguache;43
2017;42733;X Sur;;Caguache;43
2017;42733;X Sur;;Caguache;43
2017;42733;X Sur;;Caguache;43
2017;42733;X Sur;;Caguache;43
2017;42733;X Sur;;Caguache;43
2017;42733;X Sur;;Caguache;43
2017;42733;X Sur;;Caguache;43
2017;42733;X Sur;;Caguache;43
2017;42733;X Sur;;Caguache;43
2017;42733;X Sur;;Caguache;43
2017;42733;X Sur;;Caguache;44
2017;42733;X Sur;;Caguache;44
2017;42733;X Sur;;Caguache;44
2017;42733;X Sur;;Caguache;44
2017;42733;X Sur;;Caguache;44
2017;42733;X Sur;;Caguache;44
2017;42733;X Sur;;Caguache;44
2017;42733;X Sur;;Caguache;44
2017;42733;X Sur;;Caguache;44
2017;42733;X Sur;;Caguache;44
2017;42733;X Sur;;Caguache;44
2017;42733;X Sur;;Caguache;44
2017;42733;X Sur;;Caguache;45
2017;42733;X Sur;;Caguache;45
2017;42733;X Sur;;Caguache;45
2017;42733;X Sur;;Caguache;45
2017;42733;X Sur;;Caguache;45
2017;42733;X Sur;;Caguache;45
2017;42733;X Sur;;Caguache;45
2017;42733;X Sur;;Caguache;45
2017;42733;X Sur;;Caguache;45
2017;42733;X Sur;;Caguache;45
2017;42733;X Sur;;Caguache;45
2017;42733;X Sur;;Caguache;45
2017;42733;X Sur;;Caguache;45
2017;42733;X Sur;;Caguache;46
2017;42733;X Sur;;Caguache;46
2017;42733;X Sur;;Caguache;46
2017;42733;X Sur;;Caguache;46
2017;42733;X Sur;;Caguache;46
2017;42733;X Sur;;Caguache;46
2017;42733;X Sur;;Caguache;46
2017;42733;X Sur;;Caguache;46
2017;42733;X Sur;;Caguache;47
2017;42733;X Sur;;Caguache;47
2017;42733;X Sur;;Caguache;47
2017;42733;X Sur;;Caguache;47
2017;42733;X Sur;;Caguache;47
2017;42733;X Sur;;Caguache;47
2017;42733;X Sur;;Caguache;47
2017;42733;X Sur;;Caguache;47
2017;42733;X Sur;;Caguache;47
2017;42733;X Sur;;Caguache;47
2017;42733;X Sur;;Caguache;48
2017;42733;X Sur;;Caguache;48
2017;42733;X Sur;;Caguache;48
2017;42733;X Sur;;Caguache;48
2017;42733;X Sur;;Caguache;48
2017;42733;X Sur;;Caguache;48
2017;42733;X Sur;;Caguache;48
2017;42733;X Sur;;Caguache;48
2017;42733;X Sur;;Caguache;48
2017;42733;X Sur;;Caguache;49
2017;42733;X Sur;;Caguache;49
2017;42733;X Sur;;Caguache;49
2017;42733;X Sur;;Caguache;49
2017;42733;X Sur;;Caguache;49
2017;42733;X Sur;;Caguache;49
2017;42733;X Sur;;Caguache;49
2017;42733;X Sur;;Caguache;49
2017;42733;X Sur;;Caguache;49
2017;42733;X Sur;;Caguache;49
2017;42733;X Sur;;Caguache;49
2017;42733;X Sur;;Caguache;49
2017;42733;X Sur;;Caguache;49
2017;42733;X Sur;;Caguache;49
2017;42733;X Sur;;Caguache;50
2017;42733;X Sur;;Caguache;50
2017;42733;X Sur;;Caguache;50
2017;42733;X Sur;;Caguache;50
2017;42733;X Sur;;Caguache;50
2017;42733;X Sur;;Caguache;50
2017;42733;X Sur;;Caguache;50
2017;42733;X Sur;;Caguache;50
2017;42733;X Sur;;Caguache;50
2017;42733;X Sur;;Caguache;51
2017;42733;X Sur;;Caguache;51
2017;42733;X Sur;;Caguache;51
2017;42733;X Sur;;Caguache;51
2017;42733;X Sur;;Caguache;51
2017;42733;X Sur;;Caguache;51
2017;42733;X Sur;;Caguache;51
2017;42733;X Sur;;Caguache;52
2017;42733;X Sur;;Caguache;52
2017;42733;X Sur;;Caguache;52
2017;42733;X Sur;;Caguache;52
2017;42733;X Sur;;Caguache;52
2017;42733;X Sur;;Caguache;52
2017;42733;X Sur;;Caguache;53
2017;42733;X Sur;;Caguache;53
2017;42733;X Sur;;Caguache;53
2017;42733;X Sur;;Caguache;53
2017;42733;X Sur;;Caguache;53
2017;42733;X Sur;;Caguache;53
2017;42733;X Sur;;Caguache;54
2017;42733;X Sur;;Caguache;54
2017;42733;X Sur;;Caguache;54
2017;42733;X Sur;;Caguache;54
2017;42733;X Sur;;Caguache;54
2017;42733;X Sur;;Caguache;54
2017;42733;X Sur;;Caguache;54
2017;42733;X Sur;;Caguache;54
2017;42733;X Sur;;Caguache;54
2017;42733;X Sur;;Caguache;55
2017;42733;X Sur;;Caguache;55
2017;42733;X Sur;;Caguache;55
2017;42733;X Sur;;Caguache;55
2017;42733;X Sur;;Caguache;55
2017;42733;X Sur;;Caguache;55
2017;42733;X Sur;;Caguache;55
2017;42733;X Sur;;Caguache;55
2017;42733;X Sur;;Caguache;56
2017;42733;X Sur;;Caguache;56
2017;42733;X Sur;;Caguache;56
2017;42733;X Sur;;Caguache;56
2017;42733;X Sur;;Caguache;56
2017;42733;X Sur;;Caguache;56
2017;42733;X Sur;;Caguache;56
2017;42733;X Sur;;Caguache;56
2017;42733;X Sur;;Caguache;56
2017;42733;X Sur;;Caguache;56
2017;42733;X Sur;;Caguache;56
2017;42733;X Sur;;Caguache;56
2017;42733;X Sur;;Caguache;56
2017;42733;X Sur;;Caguache;57
2017;42733;X Sur;;Caguache;57
2017;42733;X Sur;;Caguache;57
2017;42733;X Sur;;Caguache;57
2017;42733;X Sur;;Caguache;57
2017;42733;X Sur;;Caguache;58
2017;42733;X Sur;;Caguache;58
2017;42733;X Sur;;Caguache;58
2017;42733;X Sur;;Caguache;58
2017;42733;X Sur;;Caguache;58
2017;42733;X Sur;;Caguache;58
2017;42733;X Sur;;Caguache;58
2017;42733;X Sur;;Caguache;58
2017;42733;X Sur;;Caguache;58
2017;42733;X Sur;;Caguache;58
2017;42733;X Sur;;Caguache;58
2017;42733;X Sur;;Caguache;58
2017;42733;X Sur;;Caguache;58
2017;42733;X Sur;;Caguache;58
2017;42733;X Sur;;Caguache;59
2017;42733;X Sur;;Caguache;59
2017;42733;X Sur;;Caguache;59
2017;42733;X Sur;;Caguache;59
2017;42733;X Sur;;Caguache;59
2017;42733;X Sur;;Caguache;59
2017;42733;X Sur;;Caguache;59
2017;42733;X Sur;;Caguache;59
2017;42733;X Sur;;Caguache;59
2017;42733;X Sur;;Caguache;60
2017;42733;X Sur;;Caguache;60
2017;42733;X Sur;;Caguache;60
2017;42733;X Sur;;Caguache;60
2017;42733;X Sur;;Caguache;60
2017;42733;X Sur;;Caguache;60
2017;42733;X Sur;;Caguache;60
2017;42733;X Sur;;Caguache;61
2017;42733;X Sur;;Caguache;61
2017;42733;X Sur;;Caguache;61
2017;42733;X Sur;;Caguache;61
2017;42733;X Sur;;Caguache;61
2017;42733;X Sur;;Caguache;61
2017;42733;X Sur;;Caguache;62
2017;42733;X Sur;;Caguache;62
2017;42733;X Sur;;Caguache;62
2017;42733;X Sur;;Caguache;62
2017;42733;X Sur;;Caguache;62
2017;42733;X Sur;;Caguache;62
2017;42733;X Sur;;Caguache;62
2017;42733;X Sur;;Caguache;62
2017;42733;X Sur;;Caguache;62
2017;42733;X Sur;;Caguache;62
2017;42733;X Sur;;Caguache;62
2017;42733;X Sur;;Caguache;63
2017;42733;X Sur;;Caguache;63
2017;42733;X Sur;;Caguache;63
2017;42733;X Sur;;Caguache;63
2017;42733;X Sur;;Caguache;63
2017;42733;X Sur;;Caguache;63
2017;42733;X Sur;;Caguache;63
2017;42733;X Sur;;Caguache;63
2017;42733;X Sur;;Caguache;64
2017;42733;X Sur;;Caguache;64
2017;42733;X Sur;;Caguache;64
2017;42733;X Sur;;Caguache;64
2017;42733;X Sur;;Caguache;65
2017;42733;X Sur;;Caguache;65
2017;42733;X Sur;;Caguache;65
2017;42733;X Sur;;Caguache;66
2017;42733;X Sur;;Caguache;66
2017;42733;X Sur;;Caguache;66
2017;42733;X Sur;;Caguache;67
2017;42733;X Sur;;Caguache;68
2017;42733;X Sur;;Caguache;68
2017;42733;X Sur;;Caguache;68
2017;42733;X Sur;;Caguache;69
2017;42733;X Sur;;Caguache;71
2017;42733;X Sur;;Caguache;73
2017;42733;X Sur;;Caguache;74
2017;42733;X Sur;;Caguache;74
2017;42733;X Sur;;Caguache;77
2017;42733;X Sur;;Caguache;79
2017;42733;X Sur;;Caguache;82
2017;42733;X Sur;;Caguache;83
2017;42760;XI;12;Stokes;7
2017;42760;XI;12;Stokes;8
2017;42760;XI;12;Stokes;9
2017;42760;XI;12;Stokes;10
2017;42760;XI;12;Stokes;10
2017;42760;XI;12;Stokes;10
2017;42760;XI;12;Stokes;11
2017;42760;XI;12;Stokes;12
2017;42760;XI;12;Stokes;13
2017;42760;XI;12;Stokes;16
2017;42760;XI;12;Stokes;17
2017;42760;XI;12;Stokes;18
2017;42760;XI;12;Stokes;18
2017;42760;XI;12;Stokes;19
2017;42760;XI;12;Stokes;19
2017;42760;XI;12;Stokes;20
2017;42760;XI;12;Stokes;20
2017;42760;XI;12;Stokes;21
2017;42760;XI;12;Stokes;21
2017;42760;XI;12;Stokes;21
2017;42760;XI;12;Stokes;21
2017;42760;XI;12;Stokes;21
2017;42760;XI;12;Stokes;21
2017;42760;XI;12;Stokes;21
2017;42760;XI;12;Stokes;21
2017;42760;XI;12;Stokes;22
2017;42760;XI;12;Stokes;22
2017;42760;XI;12;Stokes;22
2017;42760;XI;12;Stokes;22
2017;42760;XI;12;Stokes;22
2017;42760;XI;12;Stokes;22
2017;42760;XI;12;Stokes;22
2017;42760;XI;12;Stokes;22
2017;42760;XI;12;Stokes;22
2017;42760;XI;12;Stokes;22
2017;42760;XI;12;Stokes;22
2017;42760;XI;12;Stokes;22
2017;42760;XI;12;Stokes;22
2017;42760;XI;12;Stokes;22
2017;42760;XI;12;Stokes;23
2017;42760;XI;12;Stokes;23
2017;42760;XI;12;Stokes;23
2017;42760;XI;12;Stokes;23
2017;42760;XI;12;Stokes;23
2017;42760;XI;12;Stokes;23
2017;42760;XI;12;Stokes;23
2017;42760;XI;12;Stokes;23
2017;42760;XI;12;Stokes;23
2017;42760;XI;12;Stokes;23
2017;42760;XI;12;Stokes;23
2017;42760;XI;12;Stokes;24
2017;42760;XI;12;Stokes;24
2017;42760;XI;12;Stokes;24
2017;42760;XI;12;Stokes;24
2017;42760;XI;12;Stokes;25
2017;42760;XI;12;Stokes;25
2017;42760;XI;12;Stokes;25
2017;42760;XI;12;Stokes;25
2017;42760;XI;12;Stokes;25
2017;42760;XI;12;Stokes;25
2017;42760;XI;12;Stokes;25
2017;42760;XI;12;Stokes;25
2017;42760;XI;12;Stokes;25
2017;42760;XI;12;Stokes;25
2017;42760;XI;12;Stokes;25
2017;42760;XI;12;Stokes;25
2017;42760;XI;12;Stokes;25
2017;42760;XI;12;Stokes;25
2017;42760;XI;12;Stokes;25
2017;42760;XI;12;Stokes;26
2017;42760;XI;12;Stokes;26
2017;42760;XI;12;Stokes;26
2017;42760;XI;12;Stokes;26
2017;42760;XI;12;Stokes;26
2017;42760;XI;12;Stokes;26
2017;42760;XI;12;Stokes;26
2017;42760;XI;12;Stokes;26
2017;42760;XI;12;Stokes;26
2017;42760;XI;12;Stokes;26
2017;42760;XI;12;Stokes;26
2017;42760;XI;12;Stokes;26
2017;42760;XI;12;Stokes;26
2017;42760;XI;12;Stokes;26
2017;42760;XI;12;Stokes;26
2017;42760;XI;12;Stokes;26
2017;42760;XI;12;Stokes;27
2017;42760;XI;12;Stokes;27
2017;42760;XI;12;Stokes;27
2017;42760;XI;12;Stokes;27
2017;42760;XI;12;Stokes;27
2017;42760;XI;12;Stokes;27
2017;42760;XI;12;Stokes;27
2017;42760;XI;12;Stokes;27
2017;42760;XI;12;Stokes;27
2017;42760;XI;12;Stokes;27
2017;42760;XI;12;Stokes;28
2017;42760;XI;12;Stokes;28
2017;42760;XI;12;Stokes;28
2017;42760;XI;12;Stokes;28
2017;42760;XI;12;Stokes;28
2017;42760;XI;12;Stokes;28
2017;42760;XI;12;Stokes;28
2017;42760;XI;12;Stokes;28
2017;42760;XI;12;Stokes;28
2017;42760;XI;12;Stokes;28
2017;42760;XI;12;Stokes;28
2017;42760;XI;12;Stokes;28
2017;42760;XI;12;Stokes;28
2017;42760;XI;12;Stokes;28
2017;42760;XI;12;Stokes;28
2017;42760;XI;12;Stokes;28
2017;42760;XI;12;Stokes;28
2017;42760;XI;12;Stokes;29
2017;42760;XI;12;Stokes;29
2017;42760;XI;12;Stokes;29
2017;42760;XI;12;Stokes;29
2017;42760;XI;12;Stokes;29
2017;42760;XI;12;Stokes;29
2017;42760;XI;12;Stokes;29
2017;42760;XI;12;Stokes;29
2017;42760;XI;12;Stokes;29
2017;42760;XI;12;Stokes;29
2017;42760;XI;12;Stokes;29
2017;42760;XI;12;Stokes;29
2017;42760;XI;12;Stokes;29
2017;42760;XI;12;Stokes;29
2017;42760;XI;12;Stokes;29
2017;42760;XI;12;Stokes;29
2017;42760;XI;12;Stokes;29
2017;42760;XI;12;Stokes;29
2017;42760;XI;12;Stokes;29
2017;42760;XI;12;Stokes;29
2017;42760;XI;12;Stokes;29
2017;42760;XI;12;Stokes;30
2017;42760;XI;12;Stokes;30
2017;42760;XI;12;Stokes;30
2017;42760;XI;12;Stokes;30
2017;42760;XI;12;Stokes;30
2017;42760;XI;12;Stokes;30
2017;42760;XI;12;Stokes;30
2017;42760;XI;12;Stokes;30
2017;42760;XI;12;Stokes;30
2017;42760;XI;12;Stokes;30
2017;42760;XI;12;Stokes;30
2017;42760;XI;12;Stokes;30
2017;42760;XI;12;Stokes;30
2017;42760;XI;12;Stokes;30
2017;42760;XI;12;Stokes;30
2017;42760;XI;12;Stokes;30
2017;42760;XI;12;Stokes;30
2017;42760;XI;12;Stokes;30
2017;42760;XI;12;Stokes;30
2017;42760;XI;12;Stokes;30
2017;42760;XI;12;Stokes;30
2017;42760;XI;12;Stokes;30
2017;42760;XI;12;Stokes;30
2017;42760;XI;12;Stokes;30
2017;42760;XI;12;Stokes;30
2017;42760;XI;12;Stokes;30
2017;42760;XI;12;Stokes;31
2017;42760;XI;12;Stokes;31
2017;42760;XI;12;Stokes;31
2017;42760;XI;12;Stokes;31
2017;42760;XI;12;Stokes;31
2017;42760;XI;12;Stokes;31
2017;42760;XI;12;Stokes;31
2017;42760;XI;12;Stokes;31
2017;42760;XI;12;Stokes;31
2017;42760;XI;12;Stokes;31
2017;42760;XI;12;Stokes;31
2017;42760;XI;12;Stokes;31
2017;42760;XI;12;Stokes;31
2017;42760;XI;12;Stokes;32
2017;42760;XI;12;Stokes;32
2017;42760;XI;12;Stokes;32
2017;42760;XI;12;Stokes;32
2017;42760;XI;12;Stokes;32
2017;42760;XI;12;Stokes;32
2017;42760;XI;12;Stokes;32
